Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date,esta
US,Virginia,37.34062933,-75.87751591,1.0,0.0,0.0,2020-03-30,no
US,Pennsylvania,40.84785433,-76.70798222,1.0,0.0,0.0,2020-03-30,no
US,Virginia,37.89202088,-76.41949732,2.0,0.0,0.0,2020-03-30,no
US,Alaska,67.04919196,-159.7503946,0.0,0.0,0.0,2020-03-30,no
US,Kansas,39.78443827,-99.90286639,0.0,0.0,0.0,2020-03-30,no
US,Virginia,36.93357076,-82.62750411,0.0,0.0,0.0,2020-03-30,no
US,Virginia,37.1435975,-78.05065922,1.0,0.0,0.0,2020-03-30,no
US,Oklahoma,36.79843529,-95.61902331,4.0,0.0,0.0,2020-03-30,no
US,Mississippi,33.11009499,-88.56949061,2.0,0.0,0.0,2020-03-30,no
US,Nebraska,40.17637905,-98.04743961,0.0,0.0,0.0,2020-03-30,no
US,Texas,27.736286,-97.5433285,22.0,0.0,0.0,2020-03-30,no
US,Nevada,38.04264256,-116.4722702,1.0,0.0,0.0,2020-03-30,no
US,Iowa,43.08310673,-95.62474482,0.0,0.0,0.0,2020-03-30,no
US,Michigan,42.66090111,-83.38595416,1365.0,0.0,48.0,2020-03-30,no
US,Tennessee,36.35732446,-89.14921589,1.0,0.0,0.0,2020-03-30,no
US,New Jersey,39.8895449,-74.28089251,874.0,0.0,6.0,2020-03-30,no
US,Michigan,43.64124435,-86.26726673,2.0,0.0,0.0,2020-03-30,no
US,Texas,36.27829105,-100.8158184,0.0,0.0,0.0,2020-03-30,no
US,Georgia,33.83749973,-83.43679568,11.0,0.0,0.0,2020-03-30,no
US,South Carolina,34.75225169,-83.06742317,4.0,0.0,0.0,2020-03-30,no
US,Wisconsin,45.02715345,-88.26807503,0.0,0.0,0.0,2020-03-30,no
US,Michigan,44.33481032,-84.12725175,4.0,0.0,0.0,2020-03-30,no
US,South Dakota,43.33749164,-102.5555498,0.0,0.0,0.0,2020-03-30,no
US,Illinois,42.04165196,-89.32184679,0.0,0.0,0.0,2020-03-30,no
US,Georgia,33.878629600000004,-83.08278123,0.0,0.0,0.0,2020-03-30,no
US,Indiana,38.955305,-84.96515993,1.0,0.0,0.0,2020-03-30,no
US,Kentucky,37.47751843,-86.85368087,0.0,0.0,0.0,2020-03-30,no
US,West Virginia,40.0955451,-80.62203992,9.0,0.0,0.0,2020-03-30,no
US,Florida,30.69143028,-86.59267105,35.0,0.0,0.0,2020-03-30,no
US,Washington,48.54855019,-119.7387224,3.0,0.0,0.0,2020-03-30,no
US,Florida,27.386336199999995,-80.88944347,0.0,0.0,0.0,2020-03-30,no
US,Oklahoma,35.46485198,-96.32639984,0.0,0.0,0.0,2020-03-30,no
US,Oklahoma,35.55140095,-97.40716948,134.0,0.0,4.0,2020-03-30,no
US,Oklahoma,35.64661916,-95.96432828,3.0,0.0,0.0,2020-03-30,no
US,Mississippi,33.42491685,-88.87905132,15.0,0.0,0.0,2020-03-30,no
US,Kentucky,38.39791089,-85.448222,3.0,0.0,0.0,2020-03-30,no
US,Texas,35.40425596,-102.6027606,2.0,0.0,1.0,2020-03-30,no
US,North Dakota,47.11530482,-101.3406158,1.0,0.0,0.0,2020-03-30,no
US,Minnesota,44.00374114,-92.40209944,51.0,0.0,0.0,2020-03-30,no
US,Idaho,42.19494279999999,-112.5407838,0.0,0.0,0.0,2020-03-30,no
US,New York,43.24375382,-75.43710392,34.0,0.0,0.0,2020-03-30,no
US,Wisconsin,45.70677897,-89.51944105,3.0,0.0,0.0,2020-03-30,no
US,New York,43.00491923,-76.19971155,228.0,0.0,1.0,2020-03-30,no
US,North Carolina,34.72607366,-77.42908179,4.0,0.0,0.0,2020-03-30,no
US,New York,42.85145728,-77.30874425,20.0,0.0,0.0,2020-03-30,no
US,Michigan,46.665226200000006,-89.31390481,0.0,0.0,0.0,2020-03-30,no
US,California,33.70147516,-117.76459979999998,464.0,0.0,4.0,2020-03-30,no
US,Florida,28.51367621,-81.31799498,293.0,0.0,4.0,2020-03-30,no
US,Indiana,38.54118920000001,-86.49523093,2.0,0.0,0.0,2020-03-30,no
US,New York,41.40337468,-74.30240757,1435.0,0.0,5.0,2020-03-30,no
US,North Carolina,36.06092947,-79.12167935,30.0,0.0,0.0,2020-03-30,no
US,Texas,30.11879481,-93.89412775,5.0,0.0,0.0,2020-03-30,no
US,Vermont,44.00470222,-72.37640104,3.0,0.0,0.0,2020-03-30,no
US,Virginia,38.24530219,-78.01560400000002,1.0,0.0,0.0,2020-03-30,no
US,South Carolina,33.4391073,-80.79886287,21.0,0.0,0.0,2020-03-30,no
US,Missouri,36.68710164,-91.4033755,0.0,0.0,0.0,2020-03-30,no
US,Louisiana,30.06971951,-89.92660315,1480.0,0.0,86.0,2020-03-30,no
US,New York,43.2516977,-78.2320066,4.0,0.0,0.0,2020-03-30,no
US,Vermont,44.82964024,-72.24562697,5.0,0.0,0.0,2020-03-30,no
US,Kansas,38.65235984,-95.72707998,2.0,0.0,0.0,2020-03-30,no
US,Missouri,38.46036182,-91.8613635,1.0,0.0,0.0,2020-03-30,no
US,Oklahoma,36.62888819,-96.39635704,11.0,0.0,0.0,2020-03-30,no
US,Kansas,39.3503437,-98.76753828,0.0,0.0,0.0,2020-03-30,no
US,Florida,28.06312234,-81.14882926,94.0,0.0,0.0,2020-03-30,no
US,Iowa,43.37824276,-95.62422844,0.0,0.0,0.0,2020-03-30,no
US,Michigan,43.98992088,-85.32566756,2.0,0.0,0.0,2020-03-30,no
US,Michigan,44.68192279,-84.12939244,0.0,0.0,0.0,2020-03-30,no
US,New York,43.42778894,-76.14635194,15.0,0.0,0.0,2020-03-30,no
US,Colorado,37.9014485,-103.7173385,3.0,0.0,0.0,2020-03-30,no
US,New Mexico,32.61348406,-105.7417604,0.0,0.0,0.0,2020-03-30,no
US,Nebraska,40.64843556,-96.13374142,0.0,0.0,0.0,2020-03-30,no
US,Michigan,45.02085831,-84.59898295,17.0,0.0,0.0,2020-03-30,no
US,New York,42.63492579,-75.03151402,17.0,0.0,1.0,2020-03-30,no
US,Kansas,39.13237408,-97.65020313,1.0,0.0,0.0,2020-03-30,no
US,Michigan,42.95996803,-85.9969107,28.0,0.0,0.0,2020-03-30,no
US,Ohio,41.53781826,-83.0940185,2.0,0.0,0.0,2020-03-30,no
US,Oklahoma,36.83532655,-94.81011909,6.0,0.0,0.0,2020-03-30,no
US,Minnesota,46.40846929,-95.70835255,1.0,0.0,0.0,2020-03-30,no
US,Arkansas,33.58839816,-92.87795984,0.0,0.0,0.0,2020-03-30,no
US,Louisiana,32.47645559,-92.15704172,44.0,0.0,1.0,2020-03-30,no
US,Colorado,38.14717457,-107.7675136,0.0,0.0,0.0,2020-03-30,no
US,Michigan,0.0,0.0,17.0,0.0,0.0,2020-03-30,no
US,Tennessee,0.0,0.0,150.0,0.0,0.0,2020-03-30,no
US,Utah,0.0,0.0,19.0,0.0,0.0,2020-03-30,no
US,Wisconsin,44.41578887,-88.46565023,9.0,0.0,0.0,2020-03-30,no
US,Tennessee,36.34117832,-85.28989535,2.0,0.0,0.0,2020-03-30,no
US,Indiana,39.31145587,-86.83900724,10.0,0.0,0.0,2020-03-30,no
US,Kentucky,38.51679143,-84.82404619,0.0,0.0,0.0,2020-03-30,no
US,Kentucky,37.42823949,-83.68811419,0.0,0.0,0.0,2020-03-30,no
US,Idaho,42.58016894,-116.1693871,1.0,0.0,0.0,2020-03-30,no
US,Maine,44.49952995,-70.75682123,9.0,0.0,0.0,2020-03-30,no
US,Missouri,36.64916339,-92.44459066,0.0,0.0,0.0,2020-03-30,no
US,Wisconsin,43.38352225,-87.94625009,36.0,0.0,3.0,2020-03-30,no
US,Washington,46.55418369,-123.7285716,0.0,0.0,0.0,2020-03-30,no
US,Iowa,40.7393172,-95.1497813,2.0,0.0,0.0,2020-03-30,no
US,Virginia,38.61807452,-78.48797204,0.0,0.0,0.0,2020-03-30,no
US,Florida,26.64676272,-80.46536002,423.0,0.0,7.0,2020-03-30,no
US,Iowa,43.08193849,-94.67824621,0.0,0.0,0.0,2020-03-30,no
US,Texas,32.75310985,-98.31319001,0.0,0.0,0.0,2020-03-30,no
US,North Carolina,35.15253315,-76.66559823,1.0,0.0,0.0,2020-03-30,no
US,Mississippi,34.36398677,-89.95064249,5.0,0.0,0.0,2020-03-30,no
US,Texas,32.163959600000005,-94.30552481,0.0,0.0,0.0,2020-03-30,no
US,Colorado,39.120926,-105.7182065,3.0,0.0,0.0,2020-03-30,no
US,Montana,45.48965095,-110.52643940000002,2.0,0.0,0.0,2020-03-30,no
US,Wyoming,44.52157546,-109.5852825,1.0,0.0,0.0,2020-03-30,no
US,Indiana,39.77202286,-87.20375833,0.0,0.0,0.0,2020-03-30,no
US,Texas,32.77757172,-97.80500621,4.0,0.0,0.0,2020-03-30,no
US,Texas,34.52993409,-102.7844668,0.0,0.0,0.0,2020-03-30,no
US,Florida,28.30810945,-82.40227529,38.0,0.0,2.0,2020-03-30,no
US,North Carolina,36.26723798,-76.25134778,2.0,0.0,0.0,2020-03-30,no
US,New Jersey,41.03238628,-74.29954144,1091.0,0.0,10.0,2020-03-30,no
US,Virginia,36.6801638,-80.2865648,0.0,0.0,0.0,2020-03-30,no
US,Georgia,33.91969522,-84.86848792,24.0,0.0,0.0,2020-03-30,no
US,Ohio,41.11676341,-84.5801017,0.0,0.0,0.0,2020-03-30,no
US,Kansas,38.18108732,-99.23692334,0.0,0.0,0.0,2020-03-30,no
US,Nebraska,40.13141096,-96.23705437,0.0,0.0,0.0,2020-03-30,no
US,Oklahoma,36.31743373,-96.7033176,15.0,0.0,1.0,2020-03-30,no
US,Idaho,44.00545243,-116.7647695,1.0,0.0,0.0,2020-03-30,no
US,Oklahoma,36.07695283,-96.97584944,14.0,0.0,0.0,2020-03-30,no
US,Georgia,32.56934316,-83.82937,7.0,0.0,1.0,2020-03-30,no
US,Mississippi,30.77090935,-89.58677275,27.0,0.0,0.0,2020-03-30,no
US,Texas,30.78097267,-102.7241261,0.0,0.0,0.0,2020-03-30,no
US,North Dakota,48.76623521,-97.5523809,0.0,0.0,0.0,2020-03-30,no
US,Missouri,36.2130572,-89.78742322,2.0,0.0,0.0,2020-03-30,no
US,Washington,48.53234021,-117.2741804,0.0,0.0,0.0,2020-03-30,no
US,North Carolina,34.52265624,-77.90352133,0.0,0.0,0.0,2020-03-30,no
US,Kentucky,38.69607718,-84.35599463,0.0,0.0,0.0,2020-03-30,no
US,West Virginia,38.68314479,-79.35084086,0.0,0.0,0.0,2020-03-30,no
US,Minnesota,48.06642577,-96.0370814,0.0,0.0,0.0,2020-03-30,no
US,South Dakota,44.0025835,-102.8240777,5.0,0.0,1.0,2020-03-30,no
US,Maine,45.40194593,-68.65020455,12.0,0.0,0.0,2020-03-30,no
US,Illinois,40.78702156,-89.76078901,8.0,0.0,0.0,2020-03-30,no
US,Wisconsin,44.58307413,-91.99949611,0.0,0.0,0.0,2020-03-30,no
US,Nebraska,40.85082525,-101.6502942,0.0,0.0,0.0,2020-03-30,no
US,South Dakota,45.49049506,-102.4755586,0.0,0.0,0.0,2020-03-30,no
US,North Carolina,36.17847453,-76.40603143,1.0,0.0,0.0,2020-03-30,no
US,Alabama,32.64048341,-87.29770589,0.0,0.0,0.0,2020-03-30,no
US,Arkansas,34.9459153,-92.94372564,1.0,0.0,0.0,2020-03-30,no
US,Illinois,38.08510853,-89.36856219,0.0,0.0,0.0,2020-03-30,no
US,Indiana,38.07809328,-86.63741946,0.0,0.0,0.0,2020-03-30,no
US,Kentucky,37.25023553,-83.22922731,0.0,0.0,0.0,2020-03-30,no
US,Mississippi,31.17161885,-88.99281835,2.0,0.0,1.0,2020-03-30,no
US,Missouri,37.70660776,-89.82741088,12.0,0.0,0.0,2020-03-30,no
US,Ohio,39.73508655,-82.23804971,0.0,0.0,0.0,2020-03-30,no
US,Pennsylvania,40.40206612,-77.26297447,1.0,0.0,0.0,2020-03-30,no
US,Tennessee,35.63708728,-87.86139634,2.0,0.0,0.0,2020-03-30,no
US,Nevada,40.44003782,-118.40056409999998,0.0,0.0,0.0,2020-03-30,no
US,North Carolina,36.38989032,-78.97217358,1.0,0.0,0.0,2020-03-30,no
US,Alaska,57.13978948,-132.9540995,0.0,0.0,0.0,2020-03-30,no
US,Virginia,37.20530399,-77.39368102,2.0,0.0,0.0,2020-03-30,no
US,Montana,47.1182463,-108.2508876,0.0,0.0,0.0,2020-03-30,no
US,Missouri,38.72798918,-93.28471706,1.0,0.0,0.0,2020-03-30,no
US,Missouri,37.87736118,-91.79351727,0.0,0.0,0.0,2020-03-30,no
US,Nebraska,40.51156033,-99.41461667,0.0,0.0,0.0,2020-03-30,no
US,Pennsylvania,40.00338507,-75.1379271,1072.0,0.0,8.0,2020-03-30,no
US,Arkansas,34.43268455,-90.84800154,0.0,0.0,0.0,2020-03-30,no
US,Colorado,40.59414277,-102.3577703,0.0,0.0,0.0,2020-03-30,no
US,Kansas,39.78465501,-99.34668865,0.0,0.0,0.0,2020-03-30,no
US,Montana,48.25936577,-107.9128511,0.0,0.0,0.0,2020-03-30,no
US,Illinois,40.01360584,-88.59319339,0.0,0.0,0.0,2020-03-30,no
US,Ohio,39.64170392,-83.0243386,5.0,0.0,0.0,2020-03-30,no
US,Alabama,33.28094866,-88.08818103,2.0,0.0,0.0,2020-03-30,no
US,Georgia,34.46589159,-84.46406611,6.0,0.0,1.0,2020-03-30,no
US,South Carolina,34.88807695,-82.72791551,13.0,0.0,0.0,2020-03-30,no
US,Tennessee,36.55606529,-85.07763299999998,0.0,0.0,0.0,2020-03-30,no
US,Georgia,31.35928155,-82.21598442,2.0,0.0,0.0,2020-03-30,no
US,Nebraska,42.26434853,-97.60122773,0.0,0.0,0.0,2020-03-30,no
US,North Dakota,48.24977025,-99.96407787,2.0,0.0,0.0,2020-03-30,no
US,Washington,47.03892768,-122.1405958,317.0,0.0,6.0,2020-03-30,no
US,Wisconsin,44.71850291,-92.4224416,6.0,0.0,0.0,2020-03-30,no
US,Alabama,31.80396383,-85.9408295,4.0,0.0,0.0,2020-03-30,no
US,Arkansas,34.16250414,-93.65789349,1.0,0.0,0.0,2020-03-30,no
US,Georgia,33.09310242,-84.38790389,2.0,0.0,0.0,2020-03-30,no
US,Illinois,39.62265059,-90.8877017,0.0,0.0,0.0,2020-03-30,no
US,Indiana,38.40112197,-87.23574907,0.0,0.0,0.0,2020-03-30,no
US,Kentucky,37.47088263,-82.39487445,0.0,0.0,0.0,2020-03-30,no
US,Mississippi,31.17507789,-90.40392572,14.0,0.0,0.0,2020-03-30,no
US,Missouri,39.34310674,-91.16980779,1.0,0.0,0.0,2020-03-30,no
US,Ohio,39.07634001,-83.06769584,1.0,0.0,0.0,2020-03-30,no
US,Pennsylvania,41.33155042,-75.03208106,39.0,0.0,1.0,2020-03-30,no
US,Arizona,32.0971334,-111.7890033,187.0,0.0,4.0,2020-03-30,no
US,Arizona,32.90525627,-111.3449483,64.0,0.0,0.0,2020-03-30,no
US,Minnesota,46.12105238,-92.74070188,0.0,0.0,0.0,2020-03-30,no
US,Florida,27.93130349,-82.72239666,126.0,0.0,5.0,2020-03-30,no
US,Minnesota,44.02301619,-96.25841142,0.0,0.0,0.0,2020-03-30,no
US,Maine,45.83839062,-69.2860223,0.0,0.0,0.0,2020-03-30,no
US,Colorado,39.21720112,-106.9310027,27.0,0.0,2.0,2020-03-30,no
US,North Carolina,35.59535426,-77.37353178,20.0,0.0,0.0,2020-03-30,no
US,Oklahoma,34.92065823,-95.7513432,2.0,0.0,0.0,2020-03-30,no
US,Virginia,36.81980341,-79.39731264,1.0,0.0,0.0,2020-03-30,no
US,Utah,38.33815254,-112.1249591,0.0,0.0,0.0,2020-03-30,no
US,California,39.06167234,-120.7240569,53.0,0.0,2.0,2020-03-30,no
US,Louisiana,29.42245447,-89.60322085,22.0,0.0,2.0,2020-03-30,no
US,Missouri,39.38154439,-94.77068479,7.0,0.0,0.0,2020-03-30,no
US,Nebraska,41.57246836,-97.52144359,1.0,0.0,0.0,2020-03-30,no
US,Wyoming,42.13299116,-104.966331,0.0,0.0,0.0,2020-03-30,no
US,West Virginia,39.37091679,-81.16771771,1.0,0.0,0.0,2020-03-30,no
US,California,40.00355989,-120.8395236,0.0,0.0,0.0,2020-03-30,no
US,Iowa,42.737633,-96.21366621,0.0,0.0,0.0,2020-03-30,no
US,Massachusetts,41.94070556,-70.80802823,380.0,0.0,0.0,2020-03-30,no
US,Iowa,42.73420133,-94.67862564,0.0,0.0,0.0,2020-03-30,no
US,West Virginia,38.32758728,-80.00993811,0.0,0.0,0.0,2020-03-30,no
US,Arkansas,35.57433534,-90.66268713,3.0,0.0,0.0,2020-03-30,no
US,Louisiana,30.71409502,-91.60209535,2.0,0.0,0.0,2020-03-30,no
US,Arkansas,34.48254879,-94.22728802,1.0,0.0,0.0,2020-03-30,no
US,Florida,27.95027105,-81.69732947,55.0,0.0,0.0,2020-03-30,no
US,Georgia,34.00267074,-85.18677781,12.0,0.0,0.0,2020-03-30,no
US,Iowa,41.68679484,-93.57767461,61.0,0.0,0.0,2020-03-30,no
US,Minnesota,47.77372465,-96.40134647,0.0,0.0,0.0,2020-03-30,no
US,Missouri,37.6162296,-93.39828174,0.0,0.0,0.0,2020-03-30,no
US,Nebraska,41.18813488,-97.56630712,0.0,0.0,0.0,2020-03-30,no
US,North Carolina,35.27820615,-82.16812354,2.0,0.0,0.0,2020-03-30,no
US,Oregon,44.90322804,-123.4128888,15.0,0.0,0.0,2020-03-30,no
US,Tennessee,35.12245443,-84.52075859,0.0,0.0,0.0,2020-03-30,no
US,Texas,30.79472531,-94.8276624,1.0,0.0,0.0,2020-03-30,no
US,Wisconsin,45.46130348,-92.44182875,0.0,0.0,0.0,2020-03-30,no
US,Montana,48.22773388,-112.2252703,0.0,0.0,0.0,2020-03-30,no
US,Mississippi,34.226046000000004,-89.03636807,3.0,0.0,0.0,2020-03-30,no
US,Oklahoma,34.72959848,-96.68337199,3.0,0.0,0.0,2020-03-30,no
US,Arkansas,35.44871474,-93.03212219,1.0,0.0,0.0,2020-03-30,no
US,Illinois,37.41391284,-88.56152109,0.0,0.0,0.0,2020-03-30,no
US,Minnesota,45.58606667,-95.44451209,0.0,0.0,0.0,2020-03-30,no
US,Virginia,37.14259351,-76.35798148,2.0,0.0,0.0,2020-03-30,no
US,Ohio,41.16793482,-81.19735782,32.0,0.0,1.0,2020-03-30,no
US,Wisconsin,44.47558711,-89.50152965,1.0,0.0,0.0,2020-03-30,no
US,Indiana,41.45986947,-87.06848888,15.0,0.0,0.0,2020-03-30,no
US,Virginia,36.85914825,-76.35971629,4.0,0.0,0.0,2020-03-30,no
US,Indiana,38.02097333,-87.86480429,3.0,0.0,0.0,2020-03-30,no
US,Kansas,39.37925655,-96.34564657,1.0,0.0,0.0,2020-03-30,no
US,Oklahoma,35.20614018,-96.94923008,2.0,0.0,0.0,2020-03-30,no
US,Iowa,41.33640314,-95.53907776,3.0,0.0,0.0,2020-03-30,no
US,Pennsylvania,41.74471626,-77.89559864,2.0,0.0,0.0,2020-03-30,no
US,South Dakota,45.06583079,-99.95498503,0.0,0.0,0.0,2020-03-30,no
US,Texas,35.40133773,-101.893964,5.0,0.0,0.0,2020-03-30,no
US,Montana,45.39617714,-105.636738,0.0,0.0,0.0,2020-03-30,no
US,Kentucky,37.83218794,-83.82553961,0.0,0.0,0.0,2020-03-30,no
US,Montana,46.85538891,-112.9359164,0.0,0.0,0.0,2020-03-30,no
US,Idaho,42.69254894,-112.83957420000002,0.0,0.0,0.0,2020-03-30,no
US,Iowa,41.68625425,-92.53155731,5.0,0.0,1.0,2020-03-30,no
US,Virginia,37.55016038,-77.91267882,3.0,0.0,0.0,2020-03-30,no
US,Arkansas,34.83624419,-91.55162157,0.0,0.0,0.0,2020-03-30,no
US,Montana,46.86048047,-105.379384,0.0,0.0,0.0,2020-03-30,no
US,Kansas,37.64780729,-98.73922153,0.0,0.0,0.0,2020-03-30,no
US,Ohio,39.7420247,-84.64787018,1.0,0.0,0.0,2020-03-30,no
US,Mississippi,34.61810501,-88.51986294,4.0,0.0,0.0,2020-03-30,no
US,Texas,29.99954402,-104.2408079,0.0,0.0,0.0,2020-03-30,no
US,Michigan,45.34018577,-83.91498656,0.0,0.0,0.0,2020-03-30,no
US,West Virginia,39.46770987,-79.66712803,2.0,0.0,0.0,2020-03-30,no
US,Wisconsin,45.68051754,-90.3609888,0.0,0.0,0.0,2020-03-30,no
US,Virginia,37.22554789,-78.43597949,2.0,0.0,0.0,2020-03-30,no
US,Virginia,37.18497668,-77.22922187,5.0,0.0,0.0,2020-03-30,no
US,Maryland,38.83070039,-76.8496441,294.0,0.0,6.0,2020-03-30,no
US,Virginia,38.70916224,-77.48713689,79.0,0.0,1.0,2020-03-30,no
US,Alaska,55.76261984,-133.0511621,0.0,0.0,0.0,2020-03-30,no
US,Rhode Island,41.87064746,-71.57753536,156.0,0.0,0.0,2020-03-30,no
US,Colorado,37.95544985,-102.3926052,0.0,0.0,0.0,2020-03-30,no
US,Colorado,38.17359144,-104.5127437,10.0,0.0,1.0,2020-03-30,no
US,Arkansas,34.77054088,-92.31355101,94.0,0.0,2.0,2020-03-30,no
US,Georgia,32.23334561,-83.47549959999998,3.0,0.0,0.0,2020-03-30,no
US,Illinois,37.22631423,-89.13085001,0.0,0.0,0.0,2020-03-30,no
US,Indiana,41.04166107,-86.69890683,0.0,0.0,0.0,2020-03-30,no
US,Kentucky,37.10466131,-84.57629079,7.0,0.0,0.0,2020-03-30,no
US,Missouri,37.82462075,-92.20783203,7.0,0.0,0.0,2020-03-30,no
US,Virginia,37.06474963,-80.71229738,0.0,0.0,0.0,2020-03-30,no
US,Oklahoma,34.41635232,-95.37603505,0.0,0.0,0.0,2020-03-30,no
US,Florida,29.60779729,-81.74230285,13.0,0.0,0.0,2020-03-30,no
US,Georgia,33.32056115,-83.37552891,0.0,0.0,0.0,2020-03-30,no
US,Illinois,41.2013541,-89.2869272,0.0,0.0,0.0,2020-03-30,no
US,Indiana,39.66437981,-86.84517605,7.0,0.0,1.0,2020-03-30,no
US,Missouri,40.47942497,-93.02042674,0.0,0.0,0.0,2020-03-30,no
US,New York,41.42630093,-73.74965532,167.0,0.0,0.0,2020-03-30,no
US,Ohio,41.02094889,-84.1336111,0.0,0.0,0.0,2020-03-30,no
US,Tennessee,36.14005459,-85.50646123,17.0,0.0,0.0,2020-03-30,no
US,West Virginia,38.50782345,-81.9082131,4.0,0.0,0.0,2020-03-30,no
US,New Mexico,35.10403332,-103.5481727,0.0,0.0,0.0,2020-03-30,no
US,Maryland,39.06198912,-76.03530977,4.0,0.0,0.0,2020-03-30,no
US,New York,40.71088124,-73.81684712,0.0,0.0,0.0,2020-03-30,no
US,Georgia,31.86728114,-85.01773177,0.0,0.0,0.0,2020-03-30,no
US,Mississippi,34.25157572,-90.28908,4.0,0.0,0.0,2020-03-30,no
US,Georgia,34.88389445,-83.40304637,0.0,0.0,0.0,2020-03-30,no
US,Wisconsin,42.74753117,-88.05941254,21.0,0.0,0.0,2020-03-30,no
US,Virginia,37.12222899,-80.56027320000003,1.0,0.0,0.0,2020-03-30,no
US,Texas,32.87109387,-95.79232691,0.0,0.0,0.0,2020-03-30,no
US,West Virginia,37.76936795,-81.2456041,3.0,0.0,0.0,2020-03-30,no
US,Missouri,39.52817427,-91.51838643,1.0,0.0,0.0,2020-03-30,no
US,Minnesota,45.01625271,-93.09872295,50.0,0.0,2.0,2020-03-30,no
US,North Dakota,48.26886249,-98.72223879,3.0,0.0,0.0,2020-03-30,no
US,Texas,34.96585996,-101.8971322,6.0,0.0,0.0,2020-03-30,no
US,Alabama,33.29526734,-85.45708831,2.0,0.0,0.0,2020-03-30,no
US,Arkansas,36.3415714,-91.02455531,1.0,0.0,0.0,2020-03-30,no
US,Georgia,31.76622818,-84.75732369,3.0,0.0,0.0,2020-03-30,no
US,Illinois,38.05095369,-89.82512254,2.0,0.0,0.0,2020-03-30,no
US,Indiana,40.15734772,-85.01139319,1.0,0.0,0.0,2020-03-30,no
US,Missouri,39.44007257,-92.4971374,1.0,0.0,0.0,2020-03-30,no
US,North Carolina,35.71015088,-79.80570339,15.0,0.0,0.0,2020-03-30,no
US,West Virginia,38.769899,-79.87919615,1.0,0.0,0.0,2020-03-30,no
US,Mississippi,32.26469147,-89.94537876,35.0,0.0,1.0,2020-03-30,no
US,North Dakota,46.45621782,-97.65742504,0.0,0.0,0.0,2020-03-30,no
US,Louisiana,31.19778499,-92.52997303,44.0,0.0,1.0,2020-03-30,no
US,Virginia,38.68295619,-78.15826963,0.0,0.0,0.0,2020-03-30,no
US,Montana,46.08520862,-114.11891640000002,1.0,0.0,0.0,2020-03-30,no
US,Kansas,39.78525843,-101.0761617,0.0,0.0,0.0,2020-03-30,no
US,Missouri,39.3537468,-93.98905745,1.0,0.0,0.0,2020-03-30,no
US,Texas,31.36607041,-101.5232659,0.0,0.0,0.0,2020-03-30,no
US,Texas,29.83321503,-99.82018052,0.0,0.0,0.0,2020-03-30,no
US,Minnesota,47.87197525,-96.09561104,0.0,0.0,0.0,2020-03-30,no
US,Louisiana,32.09530039,-93.34213308,1.0,0.0,0.0,2020-03-30,no
US,Texas,33.61886692,-95.04841765,0.0,0.0,0.0,2020-03-30,no
US,Nebraska,40.17556879999999,-100.476998,0.0,0.0,0.0,2020-03-30,no
US,Minnesota,44.40555844,-95.25207021,0.0,0.0,0.0,2020-03-30,no
US,Texas,31.32323325,-103.6903896,0.0,0.0,0.0,2020-03-30,no
US,Texas,28.3238976,-97.15766311,0.0,0.0,0.0,2020-03-30,no
US,Kansas,37.95230263,-98.08607292,7.0,0.0,0.0,2020-03-30,no
US,New York,42.71348136,-73.51089874,52.0,0.0,0.0,2020-03-30,no
US,Minnesota,44.72836381,-94.94553734,1.0,0.0,0.0,2020-03-30,no
US,North Dakota,48.71982533,-101.6603912,0.0,0.0,0.0,2020-03-30,no
US,Kansas,39.82799632,-97.65036709,0.0,0.0,0.0,2020-03-30,no
US,Missouri,37.36085952,-90.97009925,2.0,0.0,0.0,2020-03-30,no
US,Tennessee,35.60536161,-84.93076643,0.0,0.0,0.0,2020-03-30,no
US,Kansas,38.34616184,-98.19992118,0.0,0.0,0.0,2020-03-30,no
US,Minnesota,44.3543376,-93.29658715,3.0,0.0,0.0,2020-03-30,no
US,Utah,41.63137678,-111.2445105,0.0,0.0,0.0,2020-03-30,no
US,Nebraska,40.1247415,-95.71755036,0.0,0.0,0.0,2020-03-30,no
US,Illinois,38.71240969,-88.08475366,0.0,0.0,0.0,2020-03-30,no
US,Louisiana,32.41391005,-91.76634876,2.0,0.0,0.0,2020-03-30,no
US,Montana,47.78668011,-104.5610786,0.0,0.0,0.0,2020-03-30,no
US,North Dakota,46.26440649,-96.94852979,0.0,0.0,0.0,2020-03-30,no
US,Ohio,40.77180308,-82.53799609999999,5.0,0.0,0.0,2020-03-30,no
US,South Carolina,34.01791263,-80.90267209,135.0,0.0,2.0,2020-03-30,no
US,Wisconsin,43.3762778,-90.43012729,2.0,0.0,0.0,2020-03-30,no
US,Georgia,33.35777107,-82.07026432,13.0,0.0,0.0,2020-03-30,no
US,New York,40.58582155,-74.14808598,0.0,0.0,0.0,2020-03-30,no
US,North Carolina,35.00417719,-79.74491009,0.0,0.0,0.0,2020-03-30,no
US,Virginia,37.937575,-76.72920628,0.0,0.0,0.0,2020-03-30,no
US,Virginia,37.53255773,-77.47966921,25.0,0.0,0.0,2020-03-30,no
US,Kansas,39.28935726,-96.73420026,2.0,0.0,0.0,2020-03-30,no
US,Iowa,40.73518949,-94.24368535,0.0,0.0,0.0,2020-03-30,no
